eif5a,DDB_G0284861
id0	id1	id2	id0_name	id1_name	id2_name	0	2	4	6	8	10	12	14	16	18	20	22	24	26	28	30	36
12	53	11	AX4	none	hl-5	0.455709146975	0.288792046679	0.295537999235	0.227324879577	0.2051998886	0.122756859432	-0.23144533559	-0.161350588778	-0.130719505347	-0.0923902146786	-0.0733010391257	-0.0947700570086	-0.422756904319	?	?	?	?
13	53	11	regA-	none	hl-5	0.318656207968	0.042433709626	-0.0086378707907	-0.121249009362	-0.244490395319	0.148889553445	0.0238481916572	-0.260425348684	-0.207696847637	-0.402937702581	-0.313383838098	-0.232556514289	-0.124489626354	?	?	?	?
14	53	11	pkaR-	none	hl-5	0.373489604701	0.300410429976	0.141898795594	0.148843703766	0.386838373785	-0.337013872362	-0.427770076136	-0.149876237859	0.00723508110023	-0.576201250678	-0.149340050605	-0.210588161151	-0.12393475557	?	?	?	?
15	53	11	pkaC-	none	hl-5	0.240976352644	0.36482239164	0.706548241127	0.430022461281	0.494318183508	0.464785375882	0.549692644335	0.48164789781	0.53229324651	0.461296393968	0.279475651659	0.133443689572	0.309518362876	?	?	?	?
16	53	11	yakA-	none	hl-5	0.450559523271	0.1006333693	0.00127574602012	-0.083578113233	0.232670044735	0.503711156423	0.223058360452	0.57440464995	0.185388944805	-0.166530163517	0.117937395632	0.111475977743	0.143602947164	?	?	?	?
17	53	11	pufA-	none	hl-5	0.11415050748	0.10034246002	0.188992953397	0.0199625457816	0.181747962036	-0.118560676857	-0.363090967407	-0.594677988314	-0.45179125239	-0.365683037824	-0.308171611492	-0.526440366355	-0.557736377518	?	?	?	?
18	53	11	yakA-pufA-	none	hl-5	0.196681728855	0.087951409712	0.405805876885	0.121085817606	0.403075677195	-0.295208845842	-0.226091408218	-0.24544500824	-0.28402929172	-0.327179922235	-0.229948250713	-0.296962064694	-0.346993632152	?	?	?	?
19	53	11	acaA-	none	hl-5	0.474195462499	0.446429860633	0.260683561235	-0.00246413449438	0.306645387491	0.133266411067	0.320533761208	0.525872627557	0.126739351707	0.134966537772	0.508276024695	?	0.220301423295	?	?	?	?
20	53	11	acaA- pkaCO/E	none	hl-5	0.279210383381	0.673175090303	0.456357985504	0.26177850686	-0.0119633389816	0.308428500155	0.212289637241	1.08950101194	0.086356928541	0.111824161293	-0.0587308854534	0.0459479136517	-0.0740438206386	-0.147281897425	-0.348788276843	-0.241459740319	0.232012552983
21	53	11	pkaR-regA-	none	hl-5	-0.0786982827151	0.197494965816	0.0791666387115	-0.167374390425	-0.361718221097	-0.128021103862	-0.393240581304	-0.468642241957	-0.288288641958	-0.259825417432	-0.253770598782	-0.0749866413704	-0.0439687938005	?	?	?	?
22	53	11	RegA-pspsA	none	hl-5	0.180711675004	0.444153940236	0.615310740462	0.309436655856	0.337189814705	0.139812839087	0.119820477491	0.0345066967434	0.303380481806	-0.118116622731	0.0368483577955	-0.181842714024	0.12909407564	?	?	?	?
23	53	11	pufA-pkaC-	none	hl-5	-0.395298415224	0.0479941302121	0.302153593582	0.0826212761189	0.250447858617	0.0423267900717	0.00443045331242	0.255519421184	0.304005617248	0.150680923946	0.400686950134	0.225474313527	-0.246551315001	?	?	?	?
33769	53	11	pspA::Rm	none	hl-5	-0.121358395682	0.0167170386983	0.117819534027	0.193297774157	0.218011260843	-0.117463865652	0.370950232069	-0.0357235835361	0.0282574725557	0.0765913739477	0.453172093007	-0.113399195254	-0.0115287572423	0.244340999911	0.427756966817	?	?
34580	53	11	pufA-pkaR-	none	hl-5	-0.444067441975	-0.990514321587	-0.339454750164	-0.423116133445	-0.299383238833	-0.421302144497	0.0822956895549	0.0202909469816	-0.236054451978	0.0321808794535	-0.233578713211	0.619995181144	-0.0471318519632	?	?	?	?
44240	53	11	tagA-	none	hl-5	0.264091432446	-0.290786014271	-0.305863555126	-0.00268442916721	-0.651685842385	-0.430365034389	-0.279306263741	-0.900221895367	-0.435432293127	-0.383647450272	-0.376631155058	?	-0.396012623329	?	?	?	?
46058	53	11	lagC-	none	hl-5	0.222918699681	0.228980811615	0.34171002432	0.212618759003	0.154865332536	0.0540418211568	-0.000438326606938	0.144181561015	0.26527927832	0.219974136885	0.0846807085295	0.3275590903	0.0765541088494	?	?	?	?
46059	53	11	comC1B	none	hl-5	0.0758438231912	0.113112763281	0.128135732861	0.0487692735044	0.166800476318	0.00910265174801	-0.0157029136792	0.177009447822	-0.0696439959096	0.193054574122	0.167119151135	0.0275110656447	0.0361029103373	?	?	?	?
46060	53	11	comA-	none	hl-5	-0.0949196482546	-0.53409196363	0.325322334825	-0.471751765064	-0.201742324889	0.494034093407	-0.407737509334	-1.14805310257	0.406026607352	-0.362441429272	?	0.138313238724	?	?	?	?	?
46061	53	11	comB-	none	hl-5	0.192844625433	0.273811106436	0.386255317421	0.666740636708	0.189764716453	-0.120381156362	-0.00942348019752	1.00335731252	0.0632144811883	0.180147532281	0.11627084938	-0.214708411168	0.0896334324057	?	?	?	?
46062	53	11	lagC2-	none	hl-5	-0.291344827511	-0.019631573997	-0.209655369684	-0.0532095082566	0.282152436772	-0.160693255707	-0.186586685704	-0.242099849416	0.0365455298917	-0.282843363532	0.0963770649341	-0.0508944825669	0.048023522101	?	?	?	?
52038	53	22105	mek1-	none	unknown	0.708389242583	?	?	-0.212843641385	?	?	-0.736356201106	?	?	-0.54925401053	?	?	?	?	?	?	?
52039	53	22105	pp4c-	none	unknown	1.41405256992	?	?	-0.544914736279	?	?	-0.485674140556	?	?	-0.502261671062	?	?	?	?	?	?	?
